accession_record_id	experiment_id	sample_timepoint_id	namespace	entity_type	accession	project_accession	study_accession	sample_accession	experiment_accession	run_accession	official_page_url	download_url	file_format	file_size_bytes	md5	format_validation_status	online_verification_status	verification_date	evidence_ids	notes	condition_id	replicate_id	batch_id	library_strategy	library_source	library_selection	library_layout	instrument_platform	instrument_model	public_status	query_id	biological_sample_origin_status	library_origin_status	sequencing_generation_status	analysis_usage_status	origin_evidence_ids
AC-P0011-GSM-045	EX-P0011-001	ST-P0011-045	GEO	geo_sample	GSM3992941	GSE135180	NA	SAMN12400244	SRX6623238	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992941	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-045	R-P0011-045	B-P0011-045	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-045-001	EX-P0011-001	ST-P0011-045	ENA/SRA	sra_run	SRR9870502	PRJNA557678	SRP216929	SRS5180993	SRX6623238	SRR9870502	https://www.ebi.ac.uk/ena/browser/view/SRR9870502	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/002/SRR9870502/SRR9870502.fastq.gz	fastq.gz	926682915	6b980f5cfb6df60e3c3f47a91627b347	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-045	R-P0011-045	B-P0011-045	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-046	EX-P0011-001	ST-P0011-046	GEO	geo_sample	GSM3992942	GSE135180	NA	SAMN12400243	SRX6623239	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992942	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-046	R-P0011-046	B-P0011-046	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-046-001	EX-P0011-001	ST-P0011-046	ENA/SRA	sra_run	SRR9870503	PRJNA557678	SRP216929	SRS5180994	SRX6623239	SRR9870503	https://www.ebi.ac.uk/ena/browser/view/SRR9870503	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/003/SRR9870503/SRR9870503.fastq.gz	fastq.gz	936488003	2199e78c58a8636d4a776c576a74ba19	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-046	R-P0011-046	B-P0011-046	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-047	EX-P0011-001	ST-P0011-047	GEO	geo_sample	GSM3992943	GSE135180	NA	SAMN12400242	SRX6623240	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992943	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-047	R-P0011-047	B-P0011-047	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-047-001	EX-P0011-001	ST-P0011-047	ENA/SRA	sra_run	SRR9870504	PRJNA557678	SRP216929	SRS5180995	SRX6623240	SRR9870504	https://www.ebi.ac.uk/ena/browser/view/SRR9870504	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/004/SRR9870504/SRR9870504.fastq.gz	fastq.gz	951001099	e12ce09f59be5643ff38f93d93b40bfd	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-047	R-P0011-047	B-P0011-047	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-048	EX-P0011-001	ST-P0011-048	GEO	geo_sample	GSM3992944	GSE135180	NA	SAMN12400241	SRX6623241	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992944	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-048	R-P0011-048	B-P0011-048	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-048-001	EX-P0011-001	ST-P0011-048	ENA/SRA	sra_run	SRR9870505	PRJNA557678	SRP216929	SRS5180996	SRX6623241	SRR9870505	https://www.ebi.ac.uk/ena/browser/view/SRR9870505	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/005/SRR9870505/SRR9870505.fastq.gz	fastq.gz	1061806989	e4bb7c2e11c5ba86915a6afaed549691	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-048	R-P0011-048	B-P0011-048	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-049	EX-P0011-001	ST-P0011-049	GEO	geo_sample	GSM3992945	GSE135180	NA	SAMN12400240	SRX6623242	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992945	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-049	R-P0011-049	B-P0011-049	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-049-001	EX-P0011-001	ST-P0011-049	ENA/SRA	sra_run	SRR9870506	PRJNA557678	SRP216929	SRS5180998	SRX6623242	SRR9870506	https://www.ebi.ac.uk/ena/browser/view/SRR9870506	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/006/SRR9870506/SRR9870506.fastq.gz	fastq.gz	922745613	9b8e9c9b906fde9dbfc4bf35c29601e3	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-049	R-P0011-049	B-P0011-049	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-050	EX-P0011-001	ST-P0011-050	GEO	geo_sample	GSM3992946	GSE135180	NA	SAMN12400239	SRX6623243	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992946	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-050	R-P0011-050	B-P0011-050	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-050-001	EX-P0011-001	ST-P0011-050	ENA/SRA	sra_run	SRR9870507	PRJNA557678	SRP216929	SRS5180997	SRX6623243	SRR9870507	https://www.ebi.ac.uk/ena/browser/view/SRR9870507	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/007/SRR9870507/SRR9870507.fastq.gz	fastq.gz	948847687	08c6409fa6b26d8e09b3d23710f7f64f	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-050	R-P0011-050	B-P0011-050	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-051	EX-P0011-001	ST-P0011-051	GEO	geo_sample	GSM3992947	GSE135180	NA	SAMN12400238	SRX6623244	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992947	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-051	R-P0011-051	B-P0011-051	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-051-001	EX-P0011-001	ST-P0011-051	ENA/SRA	sra_run	SRR9870508	PRJNA557678	SRP216929	SRS5180999	SRX6623244	SRR9870508	https://www.ebi.ac.uk/ena/browser/view/SRR9870508	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/008/SRR9870508/SRR9870508.fastq.gz	fastq.gz	904240752	eaa4a0bcb840459fc6308599337bc1db	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-051	R-P0011-051	B-P0011-051	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-052	EX-P0011-001	ST-P0011-052	GEO	geo_sample	GSM3992948	GSE135180	NA	SAMN12400297	SRX6623245	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992948	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-052	R-P0011-052	B-P0011-052	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-052-001	EX-P0011-001	ST-P0011-052	ENA/SRA	sra_run	SRR9870509	PRJNA557678	SRP216929	SRS5181000	SRX6623245	SRR9870509	https://www.ebi.ac.uk/ena/browser/view/SRR9870509	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/009/SRR9870509/SRR9870509.fastq.gz	fastq.gz	969910792	7be4f83f7781babad6f28265fd0c1b61	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-052	R-P0011-052	B-P0011-052	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-053	EX-P0011-001	ST-P0011-053	GEO	geo_sample	GSM3992949	GSE135180	NA	SAMN12400296	SRX6623246	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992949	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-053	R-P0011-053	B-P0011-053	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-053-001	EX-P0011-001	ST-P0011-053	ENA/SRA	sra_run	SRR9870510	PRJNA557678	SRP216929	SRS5181001	SRX6623246	SRR9870510	https://www.ebi.ac.uk/ena/browser/view/SRR9870510	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/000/SRR9870510/SRR9870510.fastq.gz	fastq.gz	885623995	9d3df2adff4b3eed2e064cb7c4f693c2	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-053	R-P0011-053	B-P0011-053	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-054	EX-P0011-001	ST-P0011-054	GEO	geo_sample	GSM3992950	GSE135180	NA	SAMN12400295	SRX6623247	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992950	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-054	R-P0011-054	B-P0011-054	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-054-001	EX-P0011-001	ST-P0011-054	ENA/SRA	sra_run	SRR9870511	PRJNA557678	SRP216929	SRS5181003	SRX6623247	SRR9870511	https://www.ebi.ac.uk/ena/browser/view/SRR9870511	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/001/SRR9870511/SRR9870511.fastq.gz	fastq.gz	921319266	2e46f6864fe0b901a055ebd59eb92539	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-054	R-P0011-054	B-P0011-054	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-055	EX-P0011-001	ST-P0011-055	GEO	geo_sample	GSM3992951	GSE135180	NA	SAMN12400294	SRX6623248	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992951	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-055	R-P0011-055	B-P0011-055	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-055-001	EX-P0011-001	ST-P0011-055	ENA/SRA	sra_run	SRR9870512	PRJNA557678	SRP216929	SRS5181002	SRX6623248	SRR9870512	https://www.ebi.ac.uk/ena/browser/view/SRR9870512	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/002/SRR9870512/SRR9870512.fastq.gz	fastq.gz	1011118433	38b4f61ab4ab418d33107228e3c3babd	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-055	R-P0011-055	B-P0011-055	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-056	EX-P0011-001	ST-P0011-056	GEO	geo_sample	GSM3992952	GSE135180	NA	SAMN12400293	SRX6623249	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992952	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-056	R-P0011-056	B-P0011-056	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-056-001	EX-P0011-001	ST-P0011-056	ENA/SRA	sra_run	SRR9870513	PRJNA557678	SRP216929	SRS5181005	SRX6623249	SRR9870513	https://www.ebi.ac.uk/ena/browser/view/SRR9870513	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/003/SRR9870513/SRR9870513.fastq.gz	fastq.gz	943880548	dd773a14b0c3c2c11cc25fe17b3fc8a9	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-056	R-P0011-056	B-P0011-056	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-057	EX-P0011-001	ST-P0011-057	GEO	geo_sample	GSM3992953	GSE135180	NA	SAMN12400292	SRX6623250	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992953	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-057	R-P0011-057	B-P0011-057	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-057-001	EX-P0011-001	ST-P0011-057	ENA/SRA	sra_run	SRR9870514	PRJNA557678	SRP216929	SRS5181006	SRX6623250	SRR9870514	https://www.ebi.ac.uk/ena/browser/view/SRR9870514	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/004/SRR9870514/SRR9870514.fastq.gz	fastq.gz	787262417	8981faaad4de94861eb52d9cdb080502	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-057	R-P0011-057	B-P0011-057	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-058	EX-P0011-001	ST-P0011-058	GEO	geo_sample	GSM3992954	GSE135180	NA	SAMN12400291	SRX6623251	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992954	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-058	R-P0011-058	B-P0011-058	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-058-001	EX-P0011-001	ST-P0011-058	ENA/SRA	sra_run	SRR9870515	PRJNA557678	SRP216929	SRS5181004	SRX6623251	SRR9870515	https://www.ebi.ac.uk/ena/browser/view/SRR9870515	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/005/SRR9870515/SRR9870515.fastq.gz	fastq.gz	742875104	90f9aa2ca6879ddf69d68371bdc4353f	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-058	R-P0011-058	B-P0011-058	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-059	EX-P0011-001	ST-P0011-059	GEO	geo_sample	GSM3992955	GSE135180	NA	SAMN12400290	SRX6623252	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992955	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-059	R-P0011-059	B-P0011-059	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-059-001	EX-P0011-001	ST-P0011-059	ENA/SRA	sra_run	SRR9870516	PRJNA557678	SRP216929	SRS5181007	SRX6623252	SRR9870516	https://www.ebi.ac.uk/ena/browser/view/SRR9870516	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/006/SRR9870516/SRR9870516.fastq.gz	fastq.gz	1040932424	eacdb578be335a17a9d2e86e272e74d9	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-059	R-P0011-059	B-P0011-059	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-060	EX-P0011-001	ST-P0011-060	GEO	geo_sample	GSM3992956	GSE135180	NA	SAMN12400289	SRX6623253	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992956	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-060	R-P0011-060	B-P0011-060	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-060-001	EX-P0011-001	ST-P0011-060	ENA/SRA	sra_run	SRR9870517	PRJNA557678	SRP216929	SRS5181008	SRX6623253	SRR9870517	https://www.ebi.ac.uk/ena/browser/view/SRR9870517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/007/SRR9870517/SRR9870517.fastq.gz	fastq.gz	902803275	1ed1f53b3209c69833aaa357a0c9f0e6	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-060	R-P0011-060	B-P0011-060	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-061	EX-P0011-001	ST-P0011-061	GEO	geo_sample	GSM3992957	GSE135180	NA	SAMN12400288	SRX6623254	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992957	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-061	R-P0011-061	B-P0011-061	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-061-001	EX-P0011-001	ST-P0011-061	ENA/SRA	sra_run	SRR9870518	PRJNA557678	SRP216929	SRS5181009	SRX6623254	SRR9870518	https://www.ebi.ac.uk/ena/browser/view/SRR9870518	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/008/SRR9870518/SRR9870518.fastq.gz	fastq.gz	984849246	e051132d0d562dd139c8438f8ce666cd	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-061	R-P0011-061	B-P0011-061	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-062	EX-P0011-001	ST-P0011-062	GEO	geo_sample	GSM3992958	GSE135180	NA	SAMN12400287	SRX6623255	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992958	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-062	R-P0011-062	B-P0011-062	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-062-001	EX-P0011-001	ST-P0011-062	ENA/SRA	sra_run	SRR9870519	PRJNA557678	SRP216929	SRS5181010	SRX6623255	SRR9870519	https://www.ebi.ac.uk/ena/browser/view/SRR9870519	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/009/SRR9870519/SRR9870519.fastq.gz	fastq.gz	881181162	a507ef9e9f375b1b8339867dd80ed46f	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-062	R-P0011-062	B-P0011-062	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-063	EX-P0011-001	ST-P0011-063	GEO	geo_sample	GSM3992959	GSE135180	NA	SAMN12400286	SRX6623256	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992959	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-063	R-P0011-063	B-P0011-063	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-063-001	EX-P0011-001	ST-P0011-063	ENA/SRA	sra_run	SRR9870520	PRJNA557678	SRP216929	SRS5181011	SRX6623256	SRR9870520	https://www.ebi.ac.uk/ena/browser/view/SRR9870520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/000/SRR9870520/SRR9870520.fastq.gz	fastq.gz	1016364107	72b1aa22637d5fd3ae81fada4d0477c0	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-063	R-P0011-063	B-P0011-063	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-064	EX-P0011-001	ST-P0011-064	GEO	geo_sample	GSM3992960	GSE135180	NA	SAMN12400285	SRX6623257	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992960	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-064	R-P0011-064	B-P0011-064	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
AC-P0011-064-001	EX-P0011-001	ST-P0011-064	ENA/SRA	sra_run	SRR9870521	PRJNA557678	SRP216929	SRS5181012	SRX6623257	SRR9870521	https://www.ebi.ac.uk/ena/browser/view/SRR9870521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/001/SRR9870521/SRR9870521.fastq.gz	fastq.gz	870921754	2ca9bfbbd88d872c82a4084d6898a969	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-003	Run-level metadata from ENA filereport.	C-P0011-064	R-P0011-064	B-P0011-064	RNA-Seq	NR	NR	SINGLE	ILLUMINA	Illumina HiSeq 2500	public	Q-P0011-004	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-003
AC-P0011-GSM-065	EX-P0011-001	ST-P0011-065	GEO	geo_sample	GSM3992961	GSE135180	NA	SAMN12400284	SRX6623258	NA	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3992961	NA	NA	NA	NA	valid_accession_format	verified_metadata_record	2026-07-15	E-P0011-002	GEO sample entry parsed from family MINiML.	C-P0011-065	R-P0011-065	B-P0011-065	NA	NA	NA	NA	NA	NA	public	Q-P0011-002	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	E-P0011-001|E-P0011-002
